Seniority,Home,Time,Age,Marital,Records,Job,Expenses,Income,Assets,Debt,Amount,Price
1,1,48,37,2,2,2,72,116,6000,0,1400,1661
10,2,60,41,2,1,4,35,57,5000,0,1300,1863
0,2,60,27,2,1,2,75,210,7000,4800,1250,1315
1,2,48,20,1,1,1,35,53,2000,1600,1100,1100
0,5,60,24,1,1,2,35,111,3000,1200,850,1412
10,2,60,32,2,1,1,60,160,4000,1800,1050,1303
16,2,60,32,2,1,1,60,159,4000,0,1500,1736
10,2,6,39,2,1,3,75,67,8000,0,430,500
9,6,60,30,2,2,1,60,109,0,0,1250,1560
7,6,36,38,2,2,3,35,59,0,0,1000,2246
3,5,36,28,1,1,1,35,74,0,0,350,550
6,2,48,51,2,1,3,45,106,12000,0,1035,1410
0,5,48,21,1,1,2,35,48,0,0,1850,1877
3,5,60,23,1,1,1,35,62,0,0,1100,1300
1,2,24,39,2,1,4,35,70,4000,0,525,1771
3,1,36,39,2,1,1,90,150,0,0,300,700
12,2,48,39,2,1,3,60,95,6000,0,1300,1600
0,3,36,31,2,1,2,35,202,6000,0,1300,1663
2,1,60,24,2,1,1,55,100,4000,0,1750,1900
2,3,48,37,2,2,2,75,115,2000,0,850,1194
2,5,60,24,1,1,1,35,164,0,0,900,1516
0,5,24,20,1,1,1,35,155,7000,0,1450,1688
4,2,48,40,2,2,1,60,150,3500,200,800,800
21,2,60,63,2,2,1,60,165,3000,0,1250,1424
14,1,60,38,2,1,1,71,108,0,0,1400,1693
25,2,60,51,2,1,1,35,93,3500,0,900,995
6,6,60,30,2,1,1,60,133,0,0,1300,1388
3,2,36,37,2,1,1,60,55,0,0,1500,2315
13,2,36,39,2,1,1,35,148,14000,0,300,850
5,5,24,31,1,1,1,35,130,0,0,200,1447
16,6,60,34,2,1,1,60,120,6000,0,1350,1487
5,6,18,65,2,2,4,35,99,0,0,375,675
16,1,48,32,1,2,1,47,120,0,0,800,1224
2,1,48,29,1,1,1,60,250,0,0,1000,1179
0,5,60,31,2,1,4,75,37,0,0,1500,2084
6,2,48,55,2,1,3,45,74,16000,1500,2000,3753
3,5,60,25,2,1,1,35,70,0,0,1300,1332
5,2,36,58,2,2,4,45,79,7000,0,400,1234
0,1,48,20,1,2,2,56,105,0,0,1100,1289
9,3,48,27,2,1,1,45,102,5000,360,1300,1537
0,2,48,29,2,1,4,60,50,11000,0,1000,1480
8,2,12,39,2,1,1,75,160,1500,0,360,865
24,2,60,43,1,1,1,35,120,3500,0,1320,1680
3,5,60,23,1,1,1,35,107,0,0,800,1111
13,2,60,27,2,1,1,35,253,7000,0,1060,1750
2,1,60,49,2,1,1,51,155,0,0,1500,1550
33,2,48,61,2,1,1,35,130,8000,0,850,1050
0,2,36,31,2,2,2,45,120,3000,150,700,850
0,1,60,46,4,1,1,57,124,0,0,940,1149
7,5,60,25,1,1,1,35,75,0,0,1100,1340
20,2,36,37,2,2,1,60,150,3500,0,450,950
10,1,36,36,5,1,3,45,100,0,0,1000,1700
17,2,36,60,2,1,1,60,78,2500,0,650,800
1,2,60,28,2,1,1,45,60,4000,0,1500,2326
10,2,60,32,2,1,1,45,419,5500,2500,1300,1995
4,1,60,25,2,1,1,56,112,0,0,1250,1399
3,1,60,32,2,1,1,50,147,0,0,1100,1226
31,2,12,53,2,2,1,60,165,6000,0,594,1332
3,1,24,32,2,1,1,61,160,0,0,400,450
0,1,12,22,1,1,3,38,34,0,0,700,1665
1,1,60,25,2,1,2,42,73,0,0,1000,1050
12,2,60,37,2,1,1,60,98,9000,200,800,1012
2,1,36,44,2,1,2,57,123,5000,0,900,975
1,2,60,40,2,2,1,45,100,8500,0,400,1570
0,2,60,47,2,1,3,45,56,6000,0,1345,1345
3,2,60,32,2,1,1,45,90,6000,0,1500,2502
1,2,60,21,1,2,1,35,294,53000,0,1300,1398
19,5,60,34,1,1,1,35,80,0,0,1000,1097
0,5,18,33,1,1,1,35,112,6000,0,450,1196
3,1,60,29,2,2,1,55,100,0,0,930,1007
4,2,36,42,1,1,1,35,115,12000,0,900,1299
5,2,60,37,2,1,3,60,67,3500,196,1300,1625
2,2,60,24,2,1,1,45,375,5000,0,2200,2433
2,6,60,39,1,1,1,35,113,0,0,1250,1499
18,1,36,41,1,1,3,40,53,0,0,750,1077
17,2,48,55,2,2,3,60,73,15000,0,1900,2205
19,2,60,34,2,1,1,60,196,7000,1000,1690,1930
1,1,48,24,2,1,2,41,56,0,0,1500,1935
16,2,48,31,2,1,1,45,200,5000,800,1250,1646
1,1,48,34,2,1,1,55,102,0,0,600,1074
15,2,60,43,2,1,3,60,310,7000,0,1200,1297
11,2,60,33,2,1,1,60,106,6000,0,1500,1702
0,5,36,22,1,1,2,35,103,4500,0,1050,1485
0,5,60,41,1,1,2,35,131,4500,0,1200,1538
0,3,60,43,2,1,2,45,117,2000,250,1600,1967
0,1,60,25,1,2,2,47,120,0,0,1200,1460
0,1,36,18,1,2,4,38,33,0,0,300,350
9,6,60,31,2,1,1,60,130,0,0,1500,1700
14,2,60,40,2,1,1,60,110,5000,0,1000,1646
4,5,36,20,1,1,1,35,60,0,0,550,587
5,5,36,28,2,1,1,45,107,0,0,1160,1959
0,1,36,22,1,1,2,42,65,0,0,430,550
4,5,36,28,2,1,1,35,173,0,0,1000,1300
13,2,60,35,2,1,1,60,134,4500,700,1000,1894
8,2,60,41,2,1,3,60,173,8000,0,1200,1570
1,5,60,22,1,1,3,35,78,3500,0,2275,2300
5,4,48,51,5,1,1,35,95,6000,0,500,645
3,1,36,21,1,1,1,44,89,0,0,400,500
1,2,60,40,2,2,1,60,155,2500,0,1650,1650
3,2,36,45,2,2,1,60,87,3500,0,650,650
1,5,36,31,2,1,1,35,61,4000,0,700,800
3,3,60,35,2,1,1,75,185,3500,1200,700,845
20,2,12,48,4,1,3,75,300,18000,0,760,1369
10,2,36,37,2,2,1,60,320,15000,1000,1000,2191
1,2,36,20,1,1,2,35,139,4000,0,375,425
8,1,48,36,2,1,1,76,159,0,0,830,939
6,6,48,35,2,1,1,60,79,15000,0,2000,2504
0,6,36,26,2,1,1,45,260,0,0,725,775
0,1,60,60,2,1,4,55,100,8000,0,2500,2500
12,2,60,54,2,2,1,75,231,15000,0,1950,2500
6,1,60,31,1,1,1,43,82,0,0,800,946
3,5,60,30,2,2,1,45,120,4000,0,1500,1621
0,5,18,19,1,1,1,35,91,0,0,650,650
12,1,36,30,2,1,1,65,203,0,0,1500,2700
13,5,60,34,1,1,1,35,96,0,0,750,775
8,2,24,36,2,1,1,60,90,6000,1500,900,1715
10,2,36,52,2,1,3,35,225,25000,0,2000,2315
5,2,60,36,2,2,1,35,205,9000,1500,1050,1168
2,2,60,35,1,1,1,35,51,4000,0,1400,1628
21,2,60,40,2,2,1,60,144,6500,0,2000,2230
3,5,60,34,1,2,2,35,80,0,0,1100,1265
14,5,60,32,2,2,1,35,140,0,0,1150,1273
23,2,60,50,2,1,1,45,90,3000,0,950,1101
3,2,48,25,2,1,3,35,107,4500,1900,1000,1250
4,2,36,32,2,1,1,45,190,13000,2000,800,2400
8,2,60,34,2,2,1,45,145,5000,0,1100,1110
11,1,12,29,1,1,1,44,93,0,0,700,1667
2,1,60,40,2,1,1,60,145,500,0,1550,1621
3,5,48,24,1,1,1,35,55,3000,0,850,875
3,5,48,28,2,1,1,45,173,0,0,1000,2057
6,1,60,34,2,1,1,86,110,0,0,800,2263
20,2,60,39,2,1,1,60,68,13000,0,900,975
0,2,24,52,2,1,4,45,170,6500,0,500,600
8,2,60,33,2,1,1,45,160,2000,0,1050,2277
5,2,48,49,3,1,4,35,48,4000,0,1100,1438
17,2,48,46,2,1,1,35,128,4000,0,1400,1718
2,1,48,44,4,1,1,48,125,5000,800,1600,2500
0,5,60,22,1,1,2,35,72,0,0,1100,1131
20,2,60,44,2,1,1,60,115,4000,0,1250,1463
5,1,60,42,4,2,3,89,288,15000,0,1800,2148
16,2,36,40,2,1,1,60,160,4000,0,1300,2305
14,2,60,38,2,1,1,60,114,5000,400,1200,2062
1,1,6,38,2,1,2,72,118,0,0,125,375
1,5,48,21,1,1,1,35,60,0,0,850,1195
1,1,24,24,1,1,2,49,139,0,0,500,550
12,1,48,36,2,1,1,80,195,0,0,1800,2272
3,5,48,29,4,1,1,35,108,0,0,900,1263
2,1,18,46,2,2,1,74,140,0,0,200,380
18,5,60,42,5,2,1,35,145,0,0,1000,1025
15,2,36,43,2,2,1,60,105,5000,0,400,1631
2,5,60,20,1,1,1,35,56,3500,0,1300,1637
14,2,60,28,2,1,1,35,216,4000,0,1750,2270
0,5,36,21,1,1,2,35,130,2000,0,875,1075
3,2,60,27,2,1,1,35,120,4000,1500,1800,2090
1,2,60,27,2,1,1,35,90,2000,0,1150,1470
6,1,60,38,2,2,1,55,103,0,0,1100,1303
3,2,60,33,2,2,1,45,193,10000,1500,1300,1730
6,5,18,25,2,1,1,45,164,0,0,1250,1890
18,1,60,37,2,1,1,70,100,0,0,1300,1345
30,2,12,56,2,1,3,45,60,12000,0,1375,1700
25,3,12,55,1,1,3,35,92,25000,0,150,400
1,2,60,22,1,1,1,35,300,4000,200,1350,1450
18,1,48,53,2,1,1,54,92,0,0,1340,1345
5,2,36,53,2,2,4,35,227,8500,0,1550,1985
5,1,48,31,2,2,1,60,150,0,0,800,1707
14,2,60,40,2,1,1,45,91,0,0,1100,1565
10,3,60,48,2,1,1,35,161,9000,0,900,1100
39,2,60,58,2,1,1,35,113,3500,0,1380,1623
0,3,48,41,2,1,1,75,146,10000,0,1370,1623
1,5,36,24,1,1,1,35,70,0,0,700,1067
5,1,60,37,2,1,1,77,318,5000,0,1750,2953
10,2,60,34,2,1,1,45,115,9500,0,1450,1721
1,1,60,36,2,2,2,84,90,0,0,1100,1184
3,3,60,27,2,1,1,35,215,5000,2800,1500,1682
8,2,24,30,2,2,1,35,340,1200,0,1000,1893
1,1,60,31,5,2,2,39,42,0,0,1200,1265
0,2,24,18,1,1,2,35,104,12000,0,1700,1726
20,3,60,59,2,1,3,35,81,18000,0,1200,1349
8,1,48,30,1,1,1,46,114,0,0,1650,1659
0,3,60,42,2,1,2,35,210,1500,0,1250,1518
3,2,48,29,2,1,1,35,83,4500,1170,700,837
3,1,48,39,2,2,1,97,223,0,0,1250,1609
17,6,48,40,2,1,1,60,117,6000,960,1200,1893
14,2,60,47,3,2,1,35,100,4000,2000,1475,1475
11,5,60,30,2,2,1,45,105,5000,0,1500,2500
2,5,36,25,1,1,1,35,110,0,0,500,1200
3,5,60,23,1,1,3,35,42,10000,0,2000,2203
14,2,60,35,2,1,1,35,80,3500,0,1100,1622
20,2,60,43,2,2,1,45,120,10000,0,2000,2700
5,1,24,41,2,1,3,44,90,8000,0,600,1218
15,2,60,50,2,2,1,35,112,4000,0,1150,1400
3,2,36,26,2,1,1,35,136,6000,4500,900,1421
7,2,36,38,2,2,1,45,85,3400,1500,450,550
7,2,60,33,2,1,3,60,144,4500,0,1100,1245
9,2,60,42,2,1,1,75,140,7000,0,1000,1423
2,1,48,22,2,1,1,53,183,0,0,1300,1300
0,1,60,24,2,1,2,41,56,0,0,1308,1558
2,3,60,24,2,1,1,35,170,5000,1500,1150,1200
16,1,36,41,2,1,1,52,71,0,0,900,950
3,1,60,39,2,2,1,69,94,0,0,1450,1546
1,1,60,34,2,1,1,56,112,4000,1500,1400,1508
12,1,36,55,2,1,1,57,115,0,0,800,1250
0,2,60,64,3,1,4,35,100,8000,0,1980,2038
3,6,48,32,1,2,1,35,71,0,0,1000,1200
14,1,36,47,2,1,1,73,125,6500,0,600,825
0,5,60,25,1,1,2,35,35,0,0,1150,1351
9,2,60,25,2,1,1,60,200,13500,5000,1900,2115
0,1,48,35,2,1,2,106,160,0,0,930,930
1,5,60,43,2,2,1,90,179,0,0,1600,1896
2,5,36,21,1,1,3,35,221,0,0,500,650
4,2,48,22,2,1,1,35,214,10000,3000,1250,1566
20,2,60,56,2,1,1,35,145,5000,0,1600,1763
2,6,48,25,1,1,1,35,142,0,0,1000,1440
8,2,60,56,2,1,3,45,200,30000,0,1400,1500
13,2,60,36,2,1,1,45,72,3500,45,1400,1625
5,2,24,59,2,1,1,35,105,18000,0,1800,1965
13,2,60,58,2,1,1,75,211,7500,2000,800,1214
0,2,60,40,2,2,2,90,90,8000,0,1000,1189
25,2,12,49,2,1,3,60,100,5500,0,1000,1998
5,1,54,27,2,1,1,47,118,0,0,1500,1600
2,2,60,44,2,1,1,60,88,2000,0,1450,1452
5,2,24,26,2,1,1,45,147,10000,300,450,1522
18,2,60,45,1,2,1,35,197,2000,0,1500,1578
1,3,60,24,2,1,2,35,127,3500,2000,1700,1825
0,1,60,25,2,2,1,69,235,0,0,1400,1650
12,2,60,56,2,1,3,35,126,17000,0,3000,3745
2,6,24,30,2,2,1,45,233,0,0,900,1189
1,2,60,47,2,1,1,75,78,4000,0,1500,1711
2,2,48,30,1,1,1,35,106,4000,0,660,1060
14,2,60,28,2,1,1,45,178,4000,700,600,700
2,2,60,29,2,2,2,35,71,6000,0,700,2700
1,5,48,24,1,1,1,35,53,0,0,1200,1215
18,2,36,43,2,1,1,90,116,4000,0,400,985
30,2,12,52,1,1,1,35,237,5000,500,800,1800
3,1,48,34,2,1,1,77,165,5000,0,1287,1693
3,5,24,25,1,2,1,35,128,0,0,300,1397
1,2,60,61,1,1,4,35,216,8000,0,1200,1236
16,2,60,51,2,1,1,60,155,4000,0,900,925
0,5,24,41,2,1,1,60,105,3500,0,450,600
0,5,60,27,2,1,2,45,82,0,0,1400,1520
8,2,36,52,2,1,1,60,695,18000,0,750,2095
13,2,60,31,2,1,1,45,180,7500,1400,1200,1491
6,2,60,28,2,1,3,60,125,0,0,800,1700
13,1,36,44,2,2,3,84,85,0,0,1150,1325
13,2,24,41,2,1,1,60,167,6000,1122,400,850
0,5,60,18,1,1,2,35,45,0,0,900,1001
3,2,60,43,2,1,3,45,174,9000,1692,1900,2374
2,2,60,25,1,1,2,35,95,4500,3000,1080,1296
25,2,60,50,2,2,3,75,314,10000,0,1350,1417
1,1,60,21,1,1,1,46,110,0,0,1450,1517
19,2,60,35,2,1,1,45,163,8000,340,1100,1269
3,2,30,37,2,1,1,75,80,4000,0,650,1270
16,2,60,30,2,1,1,35,110,5000,200,1000,1000
0,2,60,25,2,1,2,35,90,1500,500,900,990
1,2,60,55,2,1,4,35,83,13000,0,900,925
11,2,60,27,2,1,1,45,190,3000,0,1200,1537
6,5,60,26,1,1,1,35,92,0,0,600,1300
2,2,48,50,2,1,2,35,80,4000,0,800,1330
16,5,36,45,1,1,1,35,76,0,0,500,1210
4,1,60,26,2,1,1,54,187,0,0,1500,1520
2,3,60,53,2,1,2,75,170,3000,180,1900,2180
31,2,24,58,2,1,1,35,160,3000,0,700,700
2,3,60,28,2,1,1,35,165,3000,0,500,1650
16,1,24,40,2,1,3,65,50,10000,5000,1400,1636
25,1,36,50,2,2,3,64,36,0,0,625,650
1,5,36,21,1,1,2,35,92,2000,0,700,1162
7,6,60,35,2,2,1,45,120,0,0,1400,1715
7,6,48,34,2,1,3,45,37,0,0,800,941
40,6,60,61,2,2,1,60,242,0,0,1000,1100
10,2,48,36,2,2,3,75,214,10000,0,1143,1143
16,1,48,37,2,2,1,68,234,0,0,1000,1606
2,2,36,34,2,1,1,60,125,59000,900,1500,3000
14,6,48,36,2,1,1,35,251,0,0,1000,1550
3,2,18,40,2,1,1,45,140,4000,0,400,1772
13,2,24,47,2,2,1,75,300,12000,0,1000,1340
18,2,24,61,2,1,3,45,119,8000,0,1100,1340
19,2,48,37,2,1,1,60,158,7000,3000,1000,1156
15,2,60,50,2,1,1,35,91,3000,0,1150,1200
1,5,60,22,2,1,2,35,195,120000,0,1550,1550
2,2,60,29,2,2,1,35,160,3000,0,900,1310
2,2,60,26,1,2,1,35,110,7000,0,535,1710
30,2,60,53,2,1,3,35,201,25000,0,1360,1450
20,2,24,51,2,1,1,75,130,10000,0,500,1238
7,2,48,29,2,1,1,35,68,3500,0,500,1700
23,6,36,56,4,1,3,35,157,0,0,1800,2320
2,5,48,25,1,2,1,35,233,0,0,1000,1090
5,5,24,26,1,2,1,35,104,0,0,1000,1314
18,2,60,34,2,1,1,35,168,12000,0,800,1103
3,5,48,48,2,1,1,35,120,0,0,1300,1470
1,2,60,22,2,2,1,45,230,2000,288,800,1588
1,2,60,55,2,2,4,45,136,30000,0,1400,1424
28,2,60,52,2,1,1,35,185,4000,1000,900,1428
7,2,60,47,2,1,1,75,155,3000,200,675,975
9,1,60,25,2,1,1,50,145,0,0,1100,1250
1,1,60,28,2,1,1,62,169,0,0,1200,2068
0,1,48,52,1,2,1,49,135,0,0,1000,1200
8,3,60,49,2,1,1,45,120,3000,0,900,985
10,2,30,37,2,1,1,60,200,7000,0,750,1923
7,5,36,31,4,1,1,35,197,0,0,1200,1200
5,2,48,48,2,1,1,60,130,5000,0,650,795
7,2,36,25,1,1,1,35,55,9000,0,1000,1215
2,5,48,29,1,1,1,35,111,0,0,1000,1854
3,3,48,28,2,1,1,60,136,3500,2500,1000,1200
45,2,30,64,2,1,3,45,157,20000,0,1000,1588
10,2,60,49,3,1,1,35,160,3000,0,1650,1659
0,5,36,22,1,1,2,35,81,2500,0,400,775
16,2,60,31,2,1,1,60,160,12000,0,1850,1862
10,2,24,52,2,1,1,60,81,5000,0,250,1003
25,2,60,50,2,1,1,75,85,8000,0,1500,2075
15,2,48,40,1,1,1,35,95,7000,4000,800,1086
27,2,12,45,2,1,1,60,142,5000,0,400,985
6,2,60,63,3,1,4,35,54,13000,0,1000,1063
1,6,24,20,1,1,2,45,48,3000,0,700,980
14,2,36,37,2,2,1,75,120,13000,3500,1250,1350
6,2,48,53,2,1,3,60,178,15000,0,800,1371
8,6,60,28,5,2,1,35,102,0,0,1100,1421
8,5,48,24,1,1,1,35,96,0,0,1000,1540
2,5,60,26,1,1,3,35,8,0,0,900,984
33,1,60,53,2,1,1,46,106,0,0,850,1371
13,2,36,40,2,1,1,45,193,3000,0,700,1000
5,5,60,23,1,1,1,35,120,0,0,1300,2100
11,2,60,42,2,1,1,60,80,3600,0,1200,1322
8,2,60,31,2,1,1,35,98,5000,1000,1400,1720
0,5,60,24,1,2,1,35,241,0,0,1100,1600
2,5,60,48,2,2,1,45,106,1500,0,1000,1253
8,2,24,25,2,1,1,35,160,3000,0,800,1092
3,1,48,28,1,1,1,51,160,0,0,550,1440
14,2,36,40,2,1,1,45,80,3000,0,900,1263
30,2,48,66,2,1,3,35,178,7000,0,1000,1108
0,1,36,55,2,2,1,94,193,0,0,600,1100
2,5,60,22,1,1,1,35,60,0,0,1175,1175
1,1,48,29,3,1,4,43,80,0,0,1250,1500
20,2,60,51,2,1,1,45,107,2000,0,1000,1536
4,1,36,60,4,1,1,46,111,0,0,500,750
1,2,60,60,2,1,4,45,200,7000,0,1000,1179
0,6,48,32,1,1,2,35,182,0,0,800,907
25,2,36,46,2,1,1,90,145,12000,0,1100,2400
4,1,60,23,1,2,1,45,97,0,0,1250,1635
8,6,30,40,2,1,1,45,148,0,0,850,1370
21,2,36,44,2,1,1,75,170,4000,0,1200,1650
5,1,36,33,2,1,2,52,73,0,0,400,750
2,6,60,45,2,2,2,60,90,0,0,1000,1457
12,2,60,39,1,2,1,35,125,4000,0,1000,1516
2,5,60,22,1,1,3,35,115,0,0,1250,1263
8,2,60,29,2,1,1,45,192,6000,2500,1300,1595
3,2,60,32,1,1,1,35,84,5000,3000,600,999
2,5,60,25,2,1,3,35,150,2000,0,1000,1302
2,1,36,31,2,1,3,46,111,0,0,1000,1800
0,1,48,25,2,2,2,49,139,0,0,1450,1701
7,1,60,33,2,1,1,84,240,0,0,1000,1928
2,5,36,21,1,1,1,35,50,0,0,500,900
0,5,48,26,2,1,2,45,76,0,0,700,2300
1,2,48,48,2,1,3,45,188,14000,0,900,1082
30,1,36,53,2,1,2,70,95,0,0,800,800
3,2,48,63,2,1,4,35,145,4000,0,350,969
3,1,60,36,2,1,2,42,72,0,0,850,1263
0,5,36,20,1,1,2,35,120,0,0,1100,1100
4,5,48,23,1,1,1,35,85,0,0,1200,1350
10,3,36,47,2,2,1,45,60,5000,0,250,1343
8,2,12,32,2,2,1,45,211,4500,0,800,2014
0,2,48,54,3,1,2,35,67,5000,0,760,860
3,2,60,28,2,1,2,35,143,5500,3000,1150,1292
1,2,60,42,2,1,1,60,76,5000,0,1000,1299
8,2,60,30,2,1,1,60,106,7000,4000,700,999
20,2,36,51,2,1,1,45,90,3500,0,675,775
11,3,60,39,2,1,1,60,120,3000,1000,1450,1499
2,5,60,35,2,1,2,45,85,0,0,1000,1542
1,5,60,22,2,2,2,45,183,0,0,1600,1739
7,2,60,25,2,1,1,35,75,3000,0,1350,1674
0,2,60,50,1,1,1,35,120,0,0,1400,1430
22,2,48,39,1,1,1,35,83,2500,0,650,1265
1,2,48,41,2,1,3,60,102,4000,0,1000,1090
1,1,36,37,2,2,1,97,71,0,0,1300,1700
1,5,60,45,2,2,1,60,92,6000,0,1220,1466
18,1,60,53,2,1,1,71,107,4000,0,1300,1450
8,5,12,27,1,1,3,35,150,3000,0,275,550
0,1,60,21,1,1,1,47,120,0,0,1400,1550
7,3,48,30,2,1,2,60,112,1500,0,900,1165
3,2,36,42,2,1,1,60,60,6000,0,1200,1500
0,1,36,34,1,1,2,43,78,0,0,1200,1550
6,2,36,36,2,1,1,60,73,3500,0,475,675
7,1,60,34,2,1,1,48,130,0,0,1150,1549
14,2,18,29,2,1,1,35,165,6000,2500,600,1370
0,1,60,33,2,1,2,77,166,0,0,850,984
21,5,60,39,2,2,1,60,210,5000,0,1500,1787
12,2,60,40,2,2,1,45,110,11500,1750,800,1594
0,2,60,38,2,1,1,45,87,10000,4500,900,1000
10,2,60,40,2,1,1,60,194,7000,0,1600,2171
10,2,36,37,4,2,1,60,150,30000,3000,1000,1400
45,2,12,60,2,1,3,35,52,19000,0,550,1240
0,2,60,32,2,2,1,35,75,4500,1000,900,1084
2,2,60,32,2,1,1,60,182,3000,350,1300,1662
22,5,24,51,2,1,1,45,201,0,0,800,1385
0,2,60,30,2,1,1,45,180,5000,0,1600,1924
0,5,36,24,1,1,2,35,100,0,0,1000,2000
30,1,60,55,2,1,1,57,115,10000,0,900,1000
13,3,42,46,2,1,1,60,75,3000,600,1200,1569
3,2,60,28,2,1,1,45,210,5000,2700,1100,1516
2,5,24,24,1,1,1,35,110,0,0,1000,1589
5,2,30,53,1,1,3,35,700,23000,0,1500,2150
8,1,60,30,2,1,1,85,103,0,0,1090,1090
2,5,48,20,1,1,1,105,130,2500,0,1750,1998
15,2,60,53,4,1,1,35,95,16500,0,1600,1955
15,2,60,37,2,1,1,75,200,9000,2500,1400,1699
9,2,36,31,2,1,1,35,161,14000,0,1200,1705
0,5,48,26,1,2,3,35,101,0,0,1500,1703
2,2,48,41,2,1,1,75,120,7500,4750,900,1411
14,1,48,32,2,1,1,72,115,0,0,350,410
15,2,60,35,1,2,1,35,150,5000,2800,1300,1332
0,5,36,37,2,2,1,45,230,7000,0,2800,4200
13,2,48,27,2,1,1,45,118,10000,7200,1100,1397
1,3,60,41,2,2,2,45,93,3000,0,1900,2230
9,2,48,49,2,1,1,60,149,12000,0,700,1975
16,2,60,30,2,1,1,35,95,2000,0,1300,1700
1,2,24,34,2,2,3,60,250,3000,0,1100,1281
12,2,36,50,2,1,1,75,190,5000,0,1070,1500
0,5,48,23,1,1,1,35,56,0,0,325,1202
0,5,48,21,1,1,2,35,70,0,0,1200,1600
6,1,36,36,2,2,1,56,208,0,0,600,1432
22,1,60,48,2,1,1,66,210,0,0,1200,1233
10,6,36,45,2,2,1,45,102,0,0,535,585
10,2,12,56,3,1,4,35,214,53500,0,1150,1300
3,5,60,27,2,1,1,45,140,5000,0,1400,1721
6,6,36,35,2,1,3,35,23,3000,0,250,350
14,2,60,31,2,1,1,60,110,5500,2500,1000,1314
1,1,60,26,2,1,2,48,127,0,0,1250,1655
1,5,24,21,1,1,1,35,60,0,0,250,450
26,2,36,46,2,1,1,45,184,5000,0,1000,1535
2,2,60,60,2,1,1,35,87,2500,0,1000,1150
32,1,60,47,4,2,1,47,120,3000,0,1400,1995
7,2,60,60,2,1,1,45,145,5000,0,1350,1363
11,2,60,58,2,1,1,35,81,11000,0,1400,1550
15,6,60,50,2,1,1,35,92,6000,0,900,982
2,1,36,27,1,1,1,70,97,0,0,500,985
22,2,36,48,2,1,1,45,150,5000,0,650,750
2,1,36,27,2,1,1,45,102,0,0,600,650
23,2,60,57,2,1,1,35,99,2500,0,900,1077
1,1,36,24,2,1,2,41,56,0,0,500,585
33,6,36,56,2,1,1,35,80,3500,0,800,981
3,5,60,20,1,1,1,35,94,0,0,1300,1365
0,5,60,23,1,1,2,35,205,0,0,1100,1258
26,1,60,40,2,1,1,47,118,0,0,1260,1450
12,6,60,34,2,1,1,60,113,1500,0,1050,1087
14,3,36,45,4,2,1,35,120,2500,0,1150,1350
8,2,60,41,2,1,1,60,70,5000,0,900,1300
2,6,48,29,1,1,1,35,105,0,0,1600,2074
2,6,60,26,1,2,2,35,55,0,0,1500,1543
3,1,60,31,2,1,3,70,102,0,0,1100,1305
6,5,36,23,1,1,1,35,79,6000,0,550,652
2,3,60,30,2,1,1,60,152,3500,750,800,865
9,1,60,32,2,1,1,71,105,0,0,700,1800
25,6,48,50,4,2,1,35,89,0,0,800,2300
5,3,60,37,2,1,2,60,95,2000,0,1065,1165
2,1,60,29,2,2,1,69,91,0,0,1000,1268
20,2,60,56,2,1,1,35,96,5000,0,950,1092
2,1,36,19,1,1,1,48,128,0,0,1400,1650
1,1,60,28,1,2,1,47,120,0,0,1400,1690
2,5,30,28,1,1,2,35,70,0,0,550,875
18,3,60,42,2,1,1,90,162,2500,400,1550,1615
30,4,60,55,2,1,3,45,81,19000,0,900,1560
36,2,60,51,2,1,1,35,205,4000,0,950,1017
20,5,36,45,2,1,3,60,71,5000,0,1000,1390
3,2,48,28,2,1,1,35,177,4000,3000,1150,1638
2,2,36,42,2,1,1,45,92,800,0,1200,2274
0,5,36,28,1,1,2,35,67,3500,0,1500,1539
1,2,36,36,2,1,1,35,100,7000,0,2000,2500
1,5,60,35,1,1,1,35,75,0,0,1340,1350
30,2,60,55,2,1,3,35,100,70000,0,1175,1574
1,2,12,22,2,1,1,35,117,4000,0,275,450
2,6,48,24,2,1,1,35,63,4000,0,700,985
4,6,60,25,2,1,1,35,146,0,0,800,1400
3,5,48,26,1,1,1,35,200,0,0,1400,1500
10,2,60,35,4,1,1,35,300,5000,2500,1350,1369
4,2,60,40,2,2,1,60,231,7000,3000,1100,1291
1,1,60,34,2,1,1,58,130,0,0,1000,1101
12,2,24,38,2,1,1,60,114,4000,600,400,1169
2,2,12,30,2,1,1,35,110,15000,0,700,1355
1,2,48,41,2,1,1,60,72,7000,0,700,985
0,1,36,38,4,1,1,48,125,0,0,500,585
1,1,60,32,2,1,2,75,154,0,0,1500,1517
15,2,60,29,2,2,1,60,100,12000,0,500,2038
22,1,60,38,2,1,1,70,100,0,0,500,982
0,5,60,25,1,1,2,35,82,0,0,700,1715
10,2,12,42,2,2,3,35,105,4000,0,380,913
19,2,48,52,2,1,1,60,68,6000,0,850,1393
8,2,24,40,2,1,3,45,107,3500,0,400,475
12,2,36,55,2,1,1,45,104,5000,0,275,575
1,6,36,46,2,2,1,35,150,0,0,3000,4250
15,2,60,58,2,1,2,35,100,12000,0,1300,1380
25,4,36,48,2,2,3,60,82,20000,0,1200,1588
40,2,60,54,2,2,1,45,220,13500,0,1543,1668
25,2,60,53,2,2,1,35,116,3000,42,1450,1524
24,2,36,61,2,1,1,35,230,10000,0,600,1350
3,2,48,21,1,1,1,35,466,6000,0,2700,3100
5,1,36,32,2,1,1,61,159,0,0,800,890
