Seniority,Home,Time,Age,Marital,Records,Job,Expenses,Assets,Debt,Amount,Price,Income
3,1,60,32,2,1,1,50,0,0,1100,1226,91.10506766060276
31,2,12,53,2,2,1,60,6000,0,594,1332,93.73598465877271
3,1,24,32,2,1,1,61,0,0,400,450,90.93795513761069
0,1,12,22,1,1,3,38,0,0,700,1665,94.28815330552175
1,1,60,25,2,1,2,42,0,0,1000,1050,93.32541366984093
12,2,60,37,2,1,1,60,9000,200,800,1012,92.69835723527208
2,1,36,44,2,1,2,57,5000,0,900,975,92.60510717493075
1,2,60,40,2,2,1,45,8500,0,400,1570,91.55117716961753
0,2,60,47,2,1,3,45,6000,0,1345,1345,90.39988214741487
3,2,60,32,2,1,1,45,6000,0,1500,2502,92.190544552834
1,2,60,21,1,2,1,35,53000,0,1300,1398,94.45435944459216
19,5,60,34,1,1,1,35,0,0,1000,1097,88.93543262021524
0,5,18,33,1,1,1,35,6000,0,450,1196,91.02012435604415
3,1,60,29,2,2,1,55,0,0,930,1007,93.74722454969411
4,2,36,42,1,1,1,35,12000,0,900,1299,89.73378839571744
5,2,60,37,2,1,3,60,3500,196,1300,1625,93.10550514138744
2,2,60,24,2,1,1,45,5000,0,2200,2433,93.90599902893736
2,6,60,39,1,1,1,35,0,0,1250,1499,95.28181089230087
18,1,36,41,1,1,3,40,0,0,750,1077,90.95953885413941
17,2,48,55,2,2,3,60,15000,0,1900,2205,92.93982639649215
19,2,60,34,2,1,1,60,7000,1000,1690,1930,90.27376631532863
1,1,48,24,2,1,2,41,0,0,1500,1935,92.330586069435
16,2,48,31,2,1,1,45,5000,800,1250,1646,90.99339796406201
1,1,48,34,2,1,1,55,0,0,600,1074,94.00199967903833
15,2,60,43,2,1,3,60,7000,0,1200,1297,92.65819338510312
11,2,60,33,2,1,1,60,6000,0,1500,1702,94.01504837582932
0,5,36,22,1,1,2,35,4500,0,1050,1485,92.65566300904219
0,5,60,41,1,1,2,35,4500,0,1200,1538,96.01707062375186
0,3,60,43,2,1,2,45,2000,250,1600,1967,93.35100404928454
0,1,60,25,1,2,2,47,0,0,1200,1460,89.2436335782132
0,1,36,18,1,2,4,38,0,0,300,350,95.68386381489147
9,6,60,31,2,1,1,60,0,0,1500,1700,93.0647491221662
14,2,60,40,2,1,1,60,5000,0,1000,1646,94.49753182036852
4,5,36,20,1,1,1,35,0,0,550,587,89.55934583958968
5,5,36,28,2,1,1,45,0,0,1160,1959,93.27844237009859
0,1,36,22,1,1,2,42,0,0,430,550,94.85034506237248
4,5,36,28,2,1,1,35,0,0,1000,1300,94.14441341883548
13,2,60,35,2,1,1,60,4500,700,1000,1894,91.504327216556
8,2,60,41,2,1,3,60,8000,0,1200,1570,89.97437298841052
1,5,60,22,1,1,3,35,3500,0,2275,2300,97.40257426052602
5,4,48,51,5,1,1,35,6000,0,500,645,93.59903259417554
3,1,36,21,1,1,1,44,0,0,400,500,93.30607090237928
1,2,60,40,2,2,1,60,2500,0,1650,1650,92.4505880796628
3,2,36,45,2,2,1,60,3500,0,650,650,94.41923237020066
1,5,36,31,2,1,1,35,4000,0,700,800,94.62635272904747
3,3,60,35,2,1,1,75,3500,1200,700,845,90.87365712868373
20,2,12,48,4,1,3,75,18000,0,760,1369,96.37226085264592
10,2,36,37,2,2,1,60,15000,1000,1000,2191,89.66982632163653
1,2,36,20,1,1,2,35,4000,0,375,425,92.32990376851724
8,1,48,36,2,1,1,76,0,0,830,939,93.3527214887683
6,6,48,35,2,1,1,60,15000,0,2000,2504,89.61738060562894
0,6,36,26,2,1,1,45,0,0,725,775,94.58910211329729
0,1,60,60,2,1,4,55,8000,0,2500,2500,95.52971185583792
12,2,60,54,2,2,1,75,15000,0,1950,2500,94.68024769604577
6,1,60,31,1,1,1,43,0,0,800,946,92.88352597454137
3,5,60,30,2,2,1,45,4000,0,1500,1621,90.54179107672701
0,5,18,19,1,1,1,35,0,0,650,650,91.67177631677309
12,1,36,30,2,1,1,65,0,0,1500,2700,91.69499931721408
13,5,60,34,1,1,1,35,0,0,750,775,91.19563888061865
8,2,24,36,2,1,1,60,6000,1500,900,1715,90.3518030904403
10,2,36,52,2,1,3,35,25000,0,2000,2315,94.96688408151074
5,2,60,36,2,2,1,35,9000,1500,1050,1168,93.62069508653259
2,2,60,35,1,1,1,35,4000,0,1400,1628,93.27881337108799
21,2,60,40,2,2,1,60,6500,0,2000,2230,93.19129060182142
3,5,60,34,1,2,2,35,0,0,1100,1265,93.17924778888792
14,5,60,32,2,2,1,35,0,0,1150,1273,94.6622383495545
23,2,60,50,2,1,1,45,3000,0,950,1101,92.34059050739057
3,2,48,25,2,1,3,35,4500,1900,1000,1250,92.47660207941624
4,2,36,32,2,1,1,45,13000,2000,800,2400,96.98714317390764
8,2,60,34,2,2,1,45,5000,0,1100,1110,93.3908684347536
11,1,12,29,1,1,1,44,0,0,700,1667,99.50216771777096
2,1,60,40,2,1,1,60,500,0,1550,1621,90.90512225596713
3,5,48,24,1,1,1,35,3000,0,850,875,93.51822641321908
3,5,48,28,2,1,1,45,0,0,1000,2057,92.86077684729814
6,1,60,34,2,1,1,86,0,0,800,2263,91.90362991747675
20,2,60,39,2,1,1,60,13000,0,900,975,94.38176309149074
0,2,24,52,2,1,4,45,6500,0,500,600,91.38782793535897
8,2,60,33,2,1,1,45,2000,0,1050,2277,94.28472672029237
5,2,48,49,3,1,4,35,4000,0,1100,1438,94.11093336515295
17,2,48,46,2,1,1,35,4000,0,1400,1718,91.9180523134271
2,1,48,44,4,1,1,48,5000,800,1600,2500,92.32022800236011
0,5,60,22,1,1,2,35,0,0,1100,1131,90.2391222967392
20,2,60,44,2,1,1,60,4000,0,1250,1463,92.05242443848378
5,1,60,42,4,2,3,89,15000,0,1800,2148,95.38047200988832
16,2,36,40,2,1,1,60,4000,0,1300,2305,94.02261491110733
14,2,60,38,2,1,1,60,5000,400,1200,2062,92.11291436071492
1,1,6,38,2,1,2,72,0,0,125,375,92.27020349327292
1,5,48,21,1,1,1,35,0,0,850,1195,91.09994157677207
1,1,24,24,1,1,2,49,0,0,500,550,93.4904987825111
12,1,48,36,2,1,1,80,0,0,1800,2272,93.55095539560789
3,5,48,29,4,1,1,35,0,0,900,1263,95.33690309501954
2,1,18,46,2,2,1,74,0,0,200,380,91.82102084555811
18,5,60,42,5,2,1,35,0,0,1000,1025,94.17504303214352
15,2,36,43,2,2,1,60,5000,0,400,1631,92.94687066536257
2,5,60,20,1,1,1,35,3500,0,1300,1637,91.19236623789321
14,2,60,28,2,1,1,35,4000,0,1750,2270,93.89486107121915
0,5,36,21,1,1,2,35,2000,0,875,1075,90.71778938957617
3,2,60,27,2,1,1,35,4000,1500,1800,2090,92.35547538385772
1,2,60,27,2,1,1,35,2000,0,1150,1470,92.77889567504855
6,1,60,38,2,2,1,55,0,0,1100,1303,93.11161083765309
3,2,60,33,2,2,1,45,10000,1500,1300,1730,87.78403500974714
6,5,18,25,2,1,1,45,0,0,1250,1890,90.3113502308866
18,1,60,37,2,1,1,70,0,0,1300,1345,89.6003257222818
30,2,12,56,2,1,3,45,12000,0,1375,1700,93.56631148789596
25,3,12,55,1,1,3,35,25000,0,150,400,92.35032634334227
1,2,60,22,1,1,1,35,4000,200,1350,1450,92.4462252158867
18,1,48,53,2,1,1,54,0,0,1340,1345,91.09449992783894
5,2,36,53,2,2,4,35,8500,0,1550,1985,95.84275876944993
5,1,48,31,2,2,1,60,0,0,800,1707,92.46550153411326
14,2,60,40,2,1,1,45,0,0,1100,1565,94.04079847696248
10,3,60,48,2,1,1,35,9000,0,900,1100,90.81091828488427
39,2,60,58,2,1,1,35,3500,0,1380,1623,90.37678577207647
0,3,48,41,2,1,1,75,10000,0,1370,1623,93.42636333717333
1,5,36,24,1,1,1,35,0,0,700,1067,91.42438170248758
5,1,60,37,2,1,1,77,5000,0,1750,2953,94.17587081256798
10,2,60,34,2,1,1,45,9500,0,1450,1721,92.93937180289547
1,1,60,36,2,2,2,84,0,0,1100,1184,95.70877081909606
3,3,60,27,2,1,1,35,5000,2800,1500,1682,92.57542195252768
8,2,24,30,2,2,1,35,1200,0,1000,1893,94.22210303013684
1,1,60,31,5,2,2,39,0,0,1200,1265,95.09145303681777
0,2,24,18,1,1,2,35,12000,0,1700,1726,91.59322575556098
20,3,60,59,2,1,3,35,18000,0,1200,1349,94.67360443058193
8,1,48,30,1,1,1,46,0,0,1650,1659,89.94050488667187
0,3,60,42,2,1,2,35,1500,0,1250,1518,93.89136260214916
3,2,48,29,2,1,1,35,4500,1170,700,837,90.73300145400302
3,1,48,39,2,2,1,97,0,0,1250,1609,95.56947054642619
17,6,48,40,2,1,1,60,6000,960,1200,1893,93.32398378186639
14,2,60,47,3,2,1,35,4000,2000,1475,1475,88.75886073971108
11,5,60,30,2,2,1,45,5000,0,1500,2500,91.00390198520658
2,5,36,25,1,1,1,35,0,0,500,1200,94.35747754193657
3,5,60,23,1,1,3,35,10000,0,2000,2203,93.86940292298769
14,2,60,35,2,1,1,35,3500,0,1100,1622,95.64956075330277
20,2,60,43,2,2,1,45,10000,0,2000,2700,96.8126899931968
5,1,24,41,2,1,3,44,8000,0,600,1218,92.15153435502604
15,2,60,50,2,2,1,35,4000,0,1150,1400,93.04682262851725
3,2,36,26,2,1,1,35,6000,4500,900,1421,92.63076678082237
7,2,36,38,2,2,1,45,3400,1500,450,550,96.75998910646422
7,2,60,33,2,1,3,60,4500,0,1100,1245,92.28227683714537
9,2,60,42,2,1,1,75,7000,0,1000,1423,93.56992011142589
2,1,48,22,2,1,1,53,0,0,1300,1300,93.0348993212074
0,1,60,24,2,1,2,41,0,0,1308,1558,94.75388108596735
2,3,60,24,2,1,1,35,5000,1500,1150,1200,92.70942266511193
16,1,36,41,2,1,1,52,0,0,900,950,92.33309540880614
3,1,60,39,2,2,1,69,0,0,1450,1546,91.06446235152798
1,1,60,34,2,1,1,56,4000,1500,1400,1508,91.34539258445895
12,1,36,55,2,1,1,57,0,0,800,1250,92.25658972359041
0,2,60,64,3,1,4,35,8000,0,1980,2038,88.3047541556841
3,6,48,32,1,2,1,35,0,0,1000,1200,92.74912214089181
14,1,36,47,2,1,1,73,6500,0,600,825,91.09644710461392
0,5,60,25,1,1,2,35,0,0,1150,1351,94.8658507836948
9,2,60,25,2,1,1,60,13500,5000,1900,2115,91.40906684183707
0,1,48,35,2,1,2,106,0,0,930,930,91.38184441199505
1,5,60,43,2,2,1,90,0,0,1600,1896,95.56735637373184
2,5,36,21,1,1,3,35,0,0,500,650,93.44553293538353
4,2,48,22,2,1,1,35,10000,3000,1250,1566,93.27162635156378
20,2,60,56,2,1,1,35,5000,0,1600,1763,90.54520307389247
2,6,48,25,1,1,1,35,0,0,1000,1440,91.21535815531493
8,2,60,56,2,1,3,45,30000,0,1400,1500,96.91536270398072
13,2,60,36,2,1,1,45,3500,45,1400,1625,91.30710519772913
5,2,24,59,2,1,1,35,18000,0,1800,1965,88.8508736214148
13,2,60,58,2,1,1,75,7500,2000,800,1214,88.35270724613983
0,2,60,40,2,2,2,90,8000,0,1000,1189,91.65618765501235
25,2,12,49,2,1,3,60,5500,0,1000,1998,92.41920203346831
5,1,54,27,2,1,1,47,0,0,1500,1600,94.4891824078834
2,2,60,44,2,1,1,60,2000,0,1450,1452,93.69989504053207
5,2,24,26,2,1,1,45,10000,300,450,1522,91.86471958881847
18,2,60,45,1,2,1,35,2000,0,1500,1578,90.27478046781091
1,3,60,24,2,1,2,35,3500,2000,1700,1825,90.55478089730495
0,1,60,25,2,2,1,69,0,0,1400,1650,93.79282928563231
12,2,60,56,2,1,3,35,17000,0,3000,3745,95.35715003793311
2,6,24,30,2,2,1,45,0,0,900,1189,93.383226183795
1,2,60,47,2,1,1,75,4000,0,1500,1711,91.44901009748165
2,2,48,30,1,1,1,35,4000,0,660,1060,90.3593130384933
14,2,60,28,2,1,1,45,4000,700,600,700,98.05949130190254
2,2,60,29,2,2,2,35,6000,0,700,2700,93.24236678309065
1,5,48,24,1,1,1,35,0,0,1200,1215,93.7500464913916
18,2,36,43,2,1,1,90,4000,0,400,985,91.5193948059578
30,2,12,52,1,1,1,35,5000,500,800,1800,94.31375171777877
3,1,48,34,2,1,1,77,5000,0,1287,1693,93.7444495826297
3,5,24,25,1,2,1,35,0,0,300,1397,92.49026298529336
1,2,60,61,1,1,4,35,8000,0,1200,1236,89.65474260526467
16,2,60,51,2,1,1,60,4000,0,900,925,92.16182145375261
0,5,24,41,2,1,1,60,3500,0,450,600,92.04405245591268
0,5,60,27,2,1,2,45,0,0,1400,1520,92.7152519993841
8,2,36,52,2,1,1,60,18000,0,750,2095,94.58169130306243
13,2,60,31,2,1,1,45,7500,1400,1200,1491,93.04855062044965
6,2,60,28,2,1,3,60,0,0,800,1700,91.51475350882279
13,1,36,44,2,2,3,84,0,0,1150,1325,93.16547867321083
13,2,24,41,2,1,1,60,6000,1122,400,850,93.11544921336017
0,5,60,18,1,1,2,35,0,0,900,1001,92.03709079709661
3,2,60,43,2,1,3,45,9000,1692,1900,2374,94.95563820203746
2,2,60,25,1,1,2,35,4500,3000,1080,1296,93.07205880507449
25,2,60,50,2,2,3,75,10000,0,1350,1417,90.01530040897559
1,1,60,21,1,1,1,46,0,0,1450,1517,91.85803094237697
19,2,60,35,2,1,1,45,8000,340,1100,1269,92.58884917463446
3,2,30,37,2,1,1,75,4000,0,650,1270,93.47149321473191
16,2,60,30,2,1,1,35,5000,200,1000,1000,94.24090299241786
0,2,60,25,2,1,2,35,1500,500,900,990,91.85045872893723
1,2,60,55,2,1,4,35,13000,0,900,925,93.719546656544
11,2,60,27,2,1,1,45,3000,0,1200,1537,91.45473587078602
6,5,60,26,1,1,1,35,0,0,600,1300,87.62102564370225
2,2,48,50,2,1,2,35,4000,0,800,1330,89.05184978157746
16,5,36,45,1,1,1,35,0,0,500,1210,92.28618833062599
4,1,60,26,2,1,1,54,0,0,1500,1520,89.74195387693115
2,3,60,53,2,1,2,75,3000,180,1900,2180,93.32092939754742
31,2,24,58,2,1,1,35,3000,0,700,700,91.63158813317523
2,3,60,28,2,1,1,35,3000,0,500,1650,94.07901456700976
16,1,24,40,2,1,3,65,10000,5000,1400,1636,91.44624500946816
25,1,36,50,2,2,3,64,0,0,625,650,90.99529343329067
1,5,36,21,1,1,2,35,2000,0,700,1162,93.31405967829146
7,6,60,35,2,2,1,45,0,0,1400,1715,89.00048372876272
7,6,48,34,2,1,3,45,0,0,800,941,89.6220108351661
40,6,60,61,2,2,1,60,0,0,1000,1100,92.42232277186191
10,2,48,36,2,2,3,75,10000,0,1143,1143,91.36706446664353
16,1,48,37,2,2,1,68,0,0,1000,1606,95.28571728553484
2,2,36,34,2,1,1,60,59000,900,1500,3000,94.96141057683487
14,6,48,36,2,1,1,35,0,0,1000,1550,89.58184510278095
3,2,18,40,2,1,1,45,4000,0,400,1772,94.91650562813597
13,2,24,47,2,2,1,75,12000,0,1000,1340,95.3850152973684
18,2,24,61,2,1,3,45,8000,0,1100,1340,93.85789558282615
19,2,48,37,2,1,1,60,7000,3000,1000,1156,89.3827093315922
15,2,60,50,2,1,1,35,3000,0,1150,1200,92.87625545999241
1,5,60,22,2,1,2,35,120000,0,1550,1550,92.2885080428966
2,2,60,29,2,2,1,35,3000,0,900,1310,88.46903799426235
2,2,60,26,1,2,1,35,7000,0,535,1710,97.27171712878973
30,2,60,53,2,1,3,35,25000,0,1360,1450,94.52587164772443
20,2,24,51,2,1,1,75,10000,0,500,1238,94.32324801726247
7,2,48,29,2,1,1,35,3500,0,500,1700,95.55610597291442
23,6,36,56,4,1,3,35,0,0,1800,2320,94.42811166774636
2,5,48,25,1,2,1,35,0,0,1000,1090,95.43439823355803
5,5,24,26,1,2,1,35,0,0,1000,1314,96.30028655043401
18,2,60,34,2,1,1,35,12000,0,800,1103,96.96619228243047
3,5,48,48,2,1,1,35,0,0,1300,1470,91.12532093134455
1,2,60,22,2,2,1,45,2000,288,800,1588,92.77557936606142
1,2,60,55,2,2,4,45,30000,0,1400,1424,91.67050593557539
28,2,60,52,2,1,1,35,4000,1000,900,1428,92.518235673317
7,2,60,47,2,1,1,75,3000,200,675,975,94.00912687043197
9,1,60,25,2,1,1,50,0,0,1100,1250,90.79853154273663
1,1,60,28,2,1,1,62,0,0,1200,2068,89.24140072851002
0,1,48,52,1,2,1,49,0,0,1000,1200,94.03458648096749
8,3,60,49,2,1,1,45,3000,0,900,985,94.91387842790823
10,2,30,37,2,1,1,60,7000,0,750,1923,93.19691672824115
7,5,36,31,4,1,1,35,0,0,1200,1200,92.18754655715962
5,2,48,48,2,1,1,60,5000,0,650,795,93.44111174107559
7,2,36,25,1,1,1,35,9000,0,1000,1215,91.08344815169397
2,5,48,29,1,1,1,35,0,0,1000,1854,87.82451199494982
3,3,48,28,2,1,1,60,3500,2500,1000,1200,91.2501064758257
45,2,30,64,2,1,3,45,20000,0,1000,1588,94.377453539514
10,2,60,49,3,1,1,35,3000,0,1650,1659,97.70324386513238
0,5,36,22,1,1,2,35,2500,0,400,775,93.2609927700088
16,2,60,31,2,1,1,60,12000,0,1850,1862,93.18477301184248
10,2,24,52,2,1,1,60,5000,0,250,1003,95.61328788129833
25,2,60,50,2,1,1,75,8000,0,1500,2075,84.93074365050116
15,2,48,40,1,1,1,35,7000,4000,800,1086,94.20649892397535
27,2,12,45,2,1,1,60,5000,0,400,985,93.53958034637442
6,2,60,63,3,1,4,35,13000,0,1000,1063,95.67805765138843
1,6,24,20,1,1,2,45,3000,0,700,980,88.08370097457575
14,2,36,37,2,2,1,75,13000,3500,1250,1350,91.22150486334307
6,2,48,53,2,1,3,60,15000,0,800,1371,96.41078513089526
8,6,60,28,5,2,1,35,0,0,1100,1421,92.7995919544758
8,5,48,24,1,1,1,35,0,0,1000,1540,90.20049960608915
2,5,60,26,1,1,3,35,0,0,900,984,88.85116997544162
33,1,60,53,2,1,1,46,0,0,850,1371,91.72310560491988
13,2,36,40,2,1,1,45,3000,0,700,1000,88.71190772303648
5,5,60,23,1,1,1,35,0,0,1300,2100,88.81540293694724
11,2,60,42,2,1,1,60,3600,0,1200,1322,94.15955685638964
8,2,60,31,2,1,1,35,5000,1000,1400,1720,92.48251827902003
0,5,60,24,1,2,1,35,0,0,1100,1600,91.58124631879859
2,5,60,48,2,2,1,45,1500,0,1000,1253,89.60022370841553
8,2,24,25,2,1,1,35,3000,0,800,1092,91.13044656313286
3,1,48,28,1,1,1,51,0,0,550,1440,94.5321514402982
14,2,36,40,2,1,1,45,3000,0,900,1263,89.8625748240028
30,2,48,66,2,1,3,35,7000,0,1000,1108,94.98786664920362
0,1,36,55,2,2,1,94,0,0,600,1100,94.51592082091877
2,5,60,22,1,1,1,35,0,0,1175,1175,89.16567348341549
1,1,48,29,3,1,4,43,0,0,1250,1500,91.41859377769367
20,2,60,51,2,1,1,45,2000,0,1000,1536,86.14761637863691
4,1,36,60,4,1,1,46,0,0,500,750,96.57499685430639
1,2,60,60,2,1,4,45,7000,0,1000,1179,90.7023271331687
0,6,48,32,1,1,2,35,0,0,800,907,95.05729863649621
25,2,36,46,2,1,1,90,12000,0,1100,2400,92.8414923904818
4,1,60,23,1,2,1,45,0,0,1250,1635,89.22366834132212
8,6,30,40,2,1,1,45,0,0,850,1370,91.45377398846023
21,2,36,44,2,1,1,75,4000,0,1200,1650,88.85683992549949
5,1,36,33,2,1,2,52,0,0,400,750,91.86224563708711
2,6,60,45,2,2,2,60,0,0,1000,1457,93.70986679571207
12,2,60,39,1,2,1,35,4000,0,1000,1516,94.75511035994025
2,5,60,22,1,1,3,35,0,0,1250,1263,90.5731225028719
8,2,60,29,2,1,1,45,6000,2500,1300,1595,89.43676367860826
3,2,60,32,1,1,1,35,5000,3000,600,999,92.1275340729469
2,5,60,25,2,1,3,35,2000,0,1000,1302,92.902840010888
2,1,36,31,2,1,3,46,0,0,1000,1800,92.15464061349289
0,1,48,25,2,2,2,49,0,0,1450,1701,94.1789080660511
7,1,60,33,2,1,1,84,0,0,1000,1928,91.34009262538612
2,5,36,21,1,1,1,35,0,0,500,900,94.82668115894556
0,5,48,26,2,1,2,45,0,0,700,2300,91.10707066800995
1,2,48,48,2,1,3,45,14000,0,900,1082,91.73973483917695
30,1,36,53,2,1,2,70,0,0,800,800,92.28604488238345
3,2,48,63,2,1,4,35,4000,0,350,969,94.77607713237555
3,1,60,36,2,1,2,42,0,0,850,1263,94.12529033219958
0,5,36,20,1,1,2,35,0,0,1100,1100,89.53183694748917
4,5,48,23,1,1,1,35,0,0,1200,1350,91.23684980734906
10,3,36,47,2,2,1,45,5000,0,250,1343,93.21877436327385
8,2,12,32,2,2,1,45,4500,0,800,2014,91.90999097552402
0,2,48,54,3,1,2,35,5000,0,760,860,94.02931857021147
3,2,60,28,2,1,2,35,5500,3000,1150,1292,97.01992170423605
1,2,60,42,2,1,1,60,5000,0,1000,1299,91.54635722329833
8,2,60,30,2,1,1,60,7000,4000,700,999,89.6907902729341
20,2,36,51,2,1,1,45,3500,0,675,775,95.75238054247917
11,3,60,39,2,1,1,60,3000,1000,1450,1499,95.74291926394449
2,5,60,35,2,1,2,45,0,0,1000,1542,92.57318698361874
1,5,60,22,2,2,2,45,0,0,1600,1739,93.43166707394589
7,2,60,25,2,1,1,35,3000,0,1350,1674,92.90198923619924
0,2,60,50,1,1,1,35,0,0,1400,1430,88.66805457161796
22,2,48,39,1,1,1,35,2500,0,650,1265,90.61430707016987
1,2,48,41,2,1,3,60,4000,0,1000,1090,94.83150912145247
1,1,36,37,2,2,1,97,0,0,1300,1700,93.26687518418115
1,5,60,45,2,2,1,60,6000,0,1220,1466,92.52761410604704
18,1,60,53,2,1,1,71,4000,0,1300,1450,91.50812114559804
8,5,12,27,1,1,3,35,3000,0,275,550,95.37831285851861
0,1,60,21,1,1,1,47,0,0,1400,1550,91.33655024311945
7,3,48,30,2,1,2,60,1500,0,900,1165,94.36976976547007
3,2,36,42,2,1,1,60,6000,0,1200,1500,86.40752818958443
0,1,36,34,1,1,2,43,0,0,1200,1550,90.64844505874507
6,2,36,36,2,1,1,60,3500,0,475,675,93.01064280941019
7,1,60,34,2,1,1,48,0,0,1150,1549,94.07861705254716
14,2,18,29,2,1,1,35,6000,2500,600,1370,93.64183825222864
0,1,60,33,2,1,2,77,0,0,850,984,91.97140218791391
21,5,60,39,2,2,1,60,5000,0,1500,1787,91.61069100450028
12,2,60,40,2,2,1,45,11500,1750,800,1594,91.06732181603131
0,2,60,38,2,1,1,45,10000,4500,900,1000,92.07866487595915
10,2,60,40,2,1,1,60,7000,0,1600,2171,87.43525465902047
10,2,36,37,4,2,1,60,30000,3000,1000,1400,95.01534521461849
45,2,12,60,2,1,3,35,19000,0,550,1240,89.98706502165912
0,2,60,32,2,2,1,35,4500,1000,900,1084,94.3514431269004
2,2,60,32,2,1,1,60,3000,350,1300,1662,95.7297319192378
22,5,24,51,2,1,1,45,0,0,800,1385,92.36485247362523
0,2,60,30,2,1,1,45,5000,0,1600,1924,93.82213113548448
0,5,36,24,1,1,2,35,0,0,1000,2000,93.05196211811236
30,1,60,55,2,1,1,57,10000,0,900,1000,93.14790215605016
13,3,42,46,2,1,1,60,3000,600,1200,1569,92.62508633385144
3,2,60,28,2,1,1,45,5000,2700,1100,1516,93.99134704863356
2,5,24,24,1,1,1,35,0,0,1000,1589,90.75910165295979
5,2,30,53,1,1,3,35,23000,0,1500,2150,94.6953716721133
8,1,60,30,2,1,1,85,0,0,1090,1090,89.18669558925453
2,5,48,20,1,1,1,105,2500,0,1750,1998,94.44499095619108
15,2,60,53,4,1,1,35,16500,0,1600,1955,94.89656920078791
15,2,60,37,2,1,1,75,9000,2500,1400,1699,97.19424240227717
9,2,36,31,2,1,1,35,14000,0,1200,1705,89.16090735359916
0,5,48,26,1,2,3,35,0,0,1500,1703,93.33404976984863
2,2,48,41,2,1,1,75,7500,4750,900,1411,92.63442379426418
14,1,48,32,2,1,1,72,0,0,350,410,90.47213758561116
15,2,60,35,1,2,1,35,5000,2800,1300,1332,97.04644465122607
0,5,36,37,2,2,1,45,7000,0,2800,4200,92.0538636931189
13,2,48,27,2,1,1,45,10000,7200,1100,1397,94.81396529151306
1,3,60,41,2,2,2,45,3000,0,1900,2230,93.5614875750087
9,2,48,49,2,1,1,60,12000,0,700,1975,91.53429651437291
16,2,60,30,2,1,1,35,2000,0,1300,1700,91.0467386037462
1,2,24,34,2,2,3,60,3000,0,1100,1281,92.03533121672422
12,2,36,50,2,1,1,75,5000,0,1070,1500,91.83683826921246
0,5,48,23,1,1,1,35,0,0,325,1202,91.42369761118476
0,5,48,21,1,1,2,35,0,0,1200,1600,87.85473558177243
6,1,36,36,2,2,1,56,0,0,600,1432,91.62352436307161
22,1,60,48,2,1,1,66,0,0,1200,1233,87.70526335785554
10,6,36,45,2,2,1,45,0,0,535,585,88.77072558856685
10,2,12,56,3,1,4,35,53500,0,1150,1300,91.88492376245252
3,5,60,27,2,1,1,45,5000,0,1400,1721,92.67276124431889
6,6,36,35,2,1,3,35,3000,0,250,350,91.98819144574729
14,2,60,31,2,1,1,60,5500,2500,1000,1314,89.97359456952425
1,1,60,26,2,1,2,48,0,0,1250,1655,90.5927095680389
1,5,24,21,1,1,1,35,0,0,250,450,90.16194084874508
26,2,36,46,2,1,1,45,5000,0,1000,1535,92.2777066590975
2,2,60,60,2,1,1,35,2500,0,1000,1150,90.13150713509573
32,1,60,47,4,2,1,47,3000,0,1400,1995,89.47513659943768
7,2,60,60,2,1,1,45,5000,0,1350,1363,90.44897449348075
11,2,60,58,2,1,1,35,11000,0,1400,1550,94.25891252732214
15,6,60,50,2,1,1,35,6000,0,900,982,91.19684665507835
2,1,36,27,1,1,1,70,0,0,500,985,89.54278116620202
22,2,36,48,2,1,1,45,5000,0,650,750,93.82035591110707
2,1,36,27,2,1,1,45,0,0,600,650,89.73590643443312
23,2,60,57,2,1,1,35,2500,0,900,1077,90.98043969990024
1,1,36,24,2,1,2,41,0,0,500,585,92.67039956514068
33,6,36,56,2,1,1,35,3500,0,800,981,91.40880994631544
3,5,60,20,1,1,1,35,0,0,1300,1365,93.80375198028223
0,5,60,23,1,1,2,35,0,0,1100,1258,92.40019267410905
26,1,60,40,2,1,1,47,0,0,1260,1450,94.09371394742978
12,6,60,34,2,1,1,60,1500,0,1050,1087,91.3799041519562
14,3,36,45,4,2,1,35,2500,0,1150,1350,92.45190860046503
8,2,60,41,2,1,1,60,5000,0,900,1300,91.28880193556414
2,6,48,29,1,1,1,35,0,0,1600,2074,90.62866745383846
2,6,60,26,1,2,2,35,0,0,1500,1543,90.88167349842472
3,1,60,31,2,1,3,70,0,0,1100,1305,93.56685593373857
6,5,36,23,1,1,1,35,6000,0,550,652,89.81795597942111
2,3,60,30,2,1,1,60,3500,750,800,865,94.30486312193881
9,1,60,32,2,1,1,71,0,0,700,1800,92.72011364879361
25,6,48,50,4,2,1,35,0,0,800,2300,93.57463121178836
5,3,60,37,2,1,2,60,2000,0,1065,1165,90.52401184121901
2,1,60,29,2,2,1,69,0,0,1000,1268,92.30611645999109
20,2,60,56,2,1,1,35,5000,0,950,1092,91.38385938940162
2,1,36,19,1,1,1,48,0,0,1400,1650,94.40979361131967
1,1,60,28,1,2,1,47,0,0,1400,1690,91.79549947622732
2,5,30,28,1,1,2,35,0,0,550,875,93.20209028279305
18,3,60,42,2,1,1,90,2500,400,1550,1615,92.91071310416783
30,4,60,55,2,1,3,45,19000,0,900,1560,95.27861702513718
36,2,60,51,2,1,1,35,4000,0,950,1017,90.73933581960242
20,5,36,45,2,1,3,60,5000,0,1000,1390,96.87142983177736
3,2,48,28,2,1,1,35,4000,3000,1150,1638,92.0369097668467
2,2,36,42,2,1,1,45,800,0,1200,2274,91.4354029022971
